Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2009, тыс. рублей	Январь, 2009, тыс. рублей	Изменение, тыс. рублей	Изменение, %
336	-9	Северный Народный Банк	2721	Коми	3721641	3527579	194062	5.5
337	-91	Камабанк	803	Пермская обл.	3710831	5459524	-1748693	-32.03
338	8	Первый Экспресс	3237	Тульская обл.	3707884	3200665	507219	15.85
339	-16	Ижкомбанк	646	Удмуртия	3701990	3627011	74979	2.07
340	-83	Денизбанк Москва	3330	Москва и обл.	3617993	5261927	-1643934	-31.24
341	6	Донской Народный Банк	2126	Ростовская обл.	3557830	3166390	391440	12.36
342	13	Колыма-Банк	1076	Магаданская обл.	3530415	3009089	521326	17.33
343	-37	Енисейский Объединенный Банк	2645	Красноярский край	3528168	3996821	-468653	-11.73
344	-27	Стройвестбанк	1667	Калининградская обл.	3499013	3700239	-201226	-5.44
345	-41	Банк на Красных Воротах	2472	Москва и обл.	3459486	4034349	-574863	-14.25
346	-2	Юг-Инвестбанк	2772	Краснодарский край	3425914	3207206	218708	6.82
347	47	Финам Банк	2799	Москва и обл.	3372279	2533307	838972	33.12
348	-40	Экспресс	3084	Дагестан	3369523	3971360	-601837	-15.15
349	1	Национальный Залоговый Банк	2944	Москва и обл.	3337518	3128855	208663	6.67
350	-79	Инкредбанк	3405	Москва и обл.	3321404	4887157	-1565753	-32.04
351		Ури Банк	3479	Москва и обл.	3298575			
352	-55	Экспресс-Кредит	210	Москва и обл.	3284379	4225016	-940637	-22.26
353	6	СИАБ	3245	Санкт-Петербург и обл.	3270312	2925398	344914	11.79
354	-6	Кремлевский	2905	Москва и обл.	3269519	3150231	119288	3.79
355	15	Океан Банк	1697	Москва и обл.	3268006	2798402	469604	16.78
356	-41	ФДБ	3071	Москва и обл.	3264633	3720535	-455902	-12.25
357	16	Тусар	2712	Москва и обл.	3225530	2764642	460888	16.67
358	-2	Нико-Банк	702	Оренбургская обл.	3213187	2989362	223825	7.49
359	-18	Международный Коммерческий Банк	2524	Москва и обл.	3202891	3238735	-35844	-1.11
360	-2	Руссобанк	2313	Москва и обл.	3202152	2947591	254561	8.64
361	-69	Сибнефтебанк	385	Тюменская обл.	3180404	4285568	-1105164	-25.79
362	-9	Лесбанк	1598	Москва и обл.	3176651	3032348	144303	4.76
363	24	АктивКапитал Банк	3006	Самарская обл.	3164391	2586213	578178	22.36
364	31	Евроальянс	1781	Ивановская обл.	3151373	2527616	623757	24.68
365	27	ЕвроАксис Банк	3273	Москва и обл.	3142863	2541385	601478	23.67
366	-53	Донинвест	1617	Ростовская обл.	3139736	3831877	-692141	-18.06
367	40	Белгородпромстройбанк	1816	Белгородская обл.	3108069	2425047	683022	28.17
368	-36	Межрегиональный Почтовый Банк	3171	Москва и обл.	3104631	3364576	-259945	-7.73
369	27	Актив Банк	2529	Мордовия	3092330	2507946	584384	23.3
370	-3	Евромет	2902	Москва и обл.	3074140	2821663	252477	8.95
371	64	Кранбанк	2271	Ивановская обл.	3033232	2179728	853504	39.16
372	-32	Стратегия	2801	Москва и обл.	3029438	3246253	-216815	-6.68
373	38	Интернациональный Торговый Банк	2609	Омская обл.	3001670	2411830	589840	24.46
374		Универсальный Кредит	2903	Москва и обл.	2989740			
375	-33	Заречье	817	Татарстан	2965904	3233248	-267344	-8.27
376	3	Банкхаус Эрбе	1717	Москва и обл.	2960662	2660635	300027	11.28
377	-38	Московский Нефтехимический Банк	1411	Москва и обл.	2959689	3249377	-289688	-8.92
378	13	Зернобанк	2337	Алтайский край	2957147	2546579	410568	16.12
379	6	Монолит	1967	Москва и обл.	2931675	2591618	340057	13.12
380	21	Бинбанк Смоленск	1957	Смоленская обл.	2919731	2449916	469815	19.18
381	-62	Социум-Банк	2881	Москва и обл.	2914490	3682672	-768182	-20.86
382	-5	Проминвестбанк	2433	Москва и обл.	2912789	2703590	209199	7.74
383	5	Горбанк	2982	Санкт-Петербург и обл.	2902548	2585894	316654	12.25
384	16	Росавтобанк	2767	Москва и обл.	2900073	2466208	433865	17.59
385	-40	Экси-Банк	2530	Санкт-Петербург и обл.	2882773	3201343	-318570	-9.95
386	64	ОПМ-Банк	2734	Москва и обл.	2876901	1995961	880940	44.14
387	30	Уралпромбанк	2964	Челябинская обл.	2873877	2298614	575263	25.03
388	-19	Чувашкредитпромбанк	1280	Чувашия	2869771	2808835	60936	2.17
389	-28	ВостСибтранскомбанк	2731	Иркутская обл.	2867491	2908436	-40945	-1.41
390	62	Московский Коммерческий Банк	3172	Москва и обл.	2856618	1991905	864713	43.41
391	-11	Азия-Инвест Банк	3303	Москва и обл.	2846864	2657617	189247	7.12
392	1	Баренцбанк	2188	Мурманская обл.	2837639	2535990	301649	11.89
393	102	Солид Банк	1329	Камчатская обл.	2835667	1697495	1138172	67.05
394	-26	Юго-Восток	414	Воронежская обл.	2834456	2818026	16430	0.58
395	228	ПВ-Банк	634	Ульяновская обл.	2832254	1017153	1815101	178.45
396	-61	Ипотека-Инвест	3070	Татарстан	2822322	3336907	-514585	-15.42
397	-81	Банк БКФ	2684	Москва и обл.	2816071	3719260	-903189	-24.28
398		Традо-Банк	1065	Москва и обл.	2810986			
399	20	Дил-Банк	3384	Москва и обл.	2807173	2289121	518052	22.63
400	-37	Преодоление	2649	Москва и обл.	2805485	2898726	-93241	-3.22
401	23	Уралкапиталбанк	2519	Башкортостан	2798518	2247780	550738	24.5
402	-122	Международный Банк Развития	2704	Москва и обл.	2782720	4539758	-1757038	-38.7
403	-13	Наш Дом	3296	Москва и обл.	2748059	2548413	199646	7.83
404	-20	Миллениум Банк	3423	Москва и обл.	2747355	2608473	138882	5.32
405	130	Риабанк	3434	Москва и обл.	2724970	1427938	1297032	90.83
406		Империя	2535	Москва и обл.	2669023			
407	-4	Камский Коммерческий Банк	438	Татарстан	2648173	2438146	210027	8.61
408	21	Славия	2664	Москва и обл.	2647475	2225851	421624	18.94
409	11	Межрегиональный промышленно-строительный банк	752	Мордовия	2643102	2288199	354903	15.51
410	-39	Первый Инвестиционный банк	604	Москва и обл.	2631649	2783185	-151536	-5.44
411	-46	Бест Эффортс Банк	435	Москва и обл.	2621946	2866139	-244193	-8.52
412	69	Камчатпромбанк	1194	Камчатская обл.	2606641	1763706	842935	47.79
413	-146	Тендер-Банк	2252	Москва и обл.	2606632	5009072	-2402440	-47.96
414	40	Новобанк	1352	Новгородская обл.	2606592	1979715	626877	31.67
415	67	Российский Национальный Коммерческий Банк	1354	Москва и обл.	2596828	1763323	833505	47.27
416	-4	Автоградбанк	1455	Татарстан	2582281	2388549	193732	8.11
417	122	Мой Банк. Ипотека	2436	Башкортостан	2572920	1400086	1172834	83.77
418	-9	Оргбанк	3312	Москва и обл.	2542295	2423234	119061	4.91
419	27	Капитал	575	Москва и обл.	2516053	2029443	486610	23.98
420	-66	Приоритет	3135	Самарская обл.	2499532	3017555	-518023	-17.17
421	-45	Нефтепромбанк	2156	Москва и обл.	2485632	2716871	-231239	-8.51
422	-6	Ермак	1809	Тюменская обл.	2479440	2310963	168477	7.29
423	5	Ураллига	1626	Челябинская обл.	2452249	2227810	224439	10.07
424	88	Роял Кредит Банк	783	Хабаровский край	2449338	1572049	877289	55.81
425	-26	Стройлесбанк	2995	Тюменская обл.	2427668	2474591	-46923	-1.9
426	30	Хакасский Муниципальный Банк	1049	Хакасия	2424502	1948885	475617	24.4
427	-30	Камчаткомагропромбанк	545	Камчатская обл.	2403054	2481168	-78114	-3.15
428	-46	Ассоциация	732	Нижегородская обл.	2390791	2613097	-222306	-8.51
429	-19	Анкор Банк	889	Татарстан	2372371	2416657	-44286	-1.83
430	167	Смартбанк	3408	Москва и обл.	2369049	1109663	1259386	113.49
431	-48	Профит Банк	3234	Москва и обл.	2354942	2611278	-256336	-9.82
433	125	ВЕБРР	3418	Москва и обл.	2342448	1282994	1059454	82.58
434	-83	Национальный Республиканский Банк	3359	Москва и обл.	2335747	3105862	-770115	-24.8
435	-2	Нижневолжский Коммерческий Банк	931	Саратовская обл.	2314990	2191220	123770	5.65
436	-100	Сиббизнесбанк	2539	Тюменская обл.	2312963	3329700	-1016737	-30.54
437	7	Инкаробанк	2696	Москва и обл.	2309414	2063982	245432	11.89
438	5	Дагэнергобанк	3286	Дагестан	2298958	2073379	225579	10.88
439	-64	Тюменьагропромбанк	917	Тюменская обл.	2296960	2729272	-432312	-15.84
440	2	Витас Банк	1955	Москва и обл.	2294871	2085431	209440	10.04
441	-43	Мосводоканалбанк	2863	Москва и обл.	2285511	2478177	-192666	-7.77
442	-15	Вкабанк	1027	Астраханская обл.	2284630	2229401	55229	2.48
443	-62	Киви Банк	2241	Москва и обл.	2283144	2656167	-373023	-14.04
444	-10	Итуруп	2390	Сахалинская обл.	2276341	2190206	86135	3.93
445	-41	Норвик Банк	1407	Москва и обл.	2259011	2434245	-175234	-7.2
446	-23	Аспект	608	Москва и обл.	2250891	2262596	-11705	-0.52
447	-29	Ноябрьскнефтекомбанк	2274	Тюменская обл.	2244578	2291734	-47156	-2.06
448	-96	Бинбанк Сургут	1701	Тюменская обл.	2231417	3098116	-866699	-27.98
449	-35	Донкомбанк	492	Ростовская обл.	2226884	2387345	-160461	-6.72
450	30	Экономикс-Банк	2136	Москва и обл.	2221548	1782110	439438	24.66
451	-133	РН Банк	170	Омская обл.	2217661	3699507	-1481846	-40.06
452	10	Совинком	2302	Москва и обл.	2215391	1926931	288460	14.97
453	-47	Союзный	3236	Москва и обл.	2214996	2431401	-216405	-8.9
454	20	Волжский Социальный Банк	2428	Самарская обл.	2214041	1798025	416016	23.14
455	-34	Промэнергобанк	2728	Вологодская обл.	2194445	2272159	-77714	-3.42
456	30	Алтайкапиталбанк	2659	Алтайский край	2192203	1744635	447568	25.65
457	-20	БайкалИнвестБанк	1067	Иркутская обл.	2186749	2160825	25924	1.2
458	-69	Земкомбанк	574	Ростовская обл.	2186527	2552054	-365527	-14.32
459	1	Система	2846	Москва и обл.	2178925	1927609	251316	13.04
460	25	Уралприватбанк	153	Свердловская обл.	2173907	1749952	423955	24.23
461	-4	ПК-Банк	2652	Нижегородская обл.	2157754	1946033	211721	10.88
462	117	Аскольд	2480	Смоленская обл.	2152180	1201729	950451	79.09
463	-4	Промрегионбанк	2123	Томская обл.	2140065	1932838	207227	10.72
464	78	Джей энд Ти Банк	3061	Москва и обл.	2132854	1372770	760084	55.37
465		Веста	2368	Москва и обл.	2132543			
466	-53	Стромкомбанк	404	Красноярский край	2132322	2387646	-255324	-10.69
467	41	Автоторгбанк	2776	Москва и обл.	2130495	1615085	515410	31.91
468		Банк БЦК-Москва	3480	Москва и обл.	2116057			
469		Интерактивный Банк	3378	Москва и обл.	2112820			
470	-65	Росбизнесбанк	1405	Москва и обл.	2099638	2432179	-332541	-13.67
471	-16	Долинск	857	Сахалинская обл.	2097719	1973893	123826	6.27
472	-36	Мастер-Капитал	3011	Москва и обл.	2092461	2166414	-73953	-3.41
473	-28	Нокссбанк	3202	Волгоградская обл.	2092350	2060507	31843	1.55
474	-33	Банк Развития Региона	3315	Северная Осетия — Алания	2090958	2086485	4473	0.21
475	-36	Сити Инвест Банк	3194	Санкт-Петербург и обл.	2083433	2134049	-50616	-2.37
476	-114	Компания Розничного Кредитования	3385	Москва и обл.	2061027	2900745	-839718	-28.95
477	-46	Генбанк	2490	Москва и обл.	2059228	2203991	-144763	-6.57
478	297	Фининвест	671	Москва и обл.	2054267	468845	1585422	338.15
479	-71	Банк Развития Технологий	3441	Москва и обл.	2035930	2424650	-388720	-16.03
480	-2	Союзпромбанк	2965	Москва и обл.	1987675	1789807	197868	11.06
481	-30	Енисей	474	Красноярский край	1985993	1994635	-8642	-0.43
482	44	Востоккредитбанк	922	Амурская обл.	1981563	1455113	526450	36.18
483	20	РБА	3413	Ярославская обл.	1971231	1665949	305282	18.32
484	33	Промтрансбанк	2638	Башкортостан	1958341	1517889	440452	29.02
485	-14	Земский Банк	2900	Самарская обл.	1949563	1821198	128365	7.05
486	24	Нэклис-Банк	1671	Москва и обл.	1934530	1608148	326382	20.3
487		Коммерческий Индо Банк	3446	Москва и обл.	1933034			
488	41	Вокбанк	312	Нижегородская обл.	1926094	1441343	484751	33.63
489	-57	ОФК Банк	2270	Москва и обл.	1917135	2199822	-282687	-12.85
490	-13	Век	2299	Москва и обл.	1905683	1790350	115333	6.44
491	-42	Тагилбанк	1635	Свердловская обл.	1902172	1997455	-95283	-4.77
492	23	Тульский Промышленник	2382	Тульская обл.	1890154	1542505	347649	22.54
493	-10	ИК Банк	1732	Татарстан	1869618	1756393	113225	6.45
494	-41	Витабанк	356	Санкт-Петербург и обл.	1866346	1984967	-118621	-5.98
495	-135	Республиканский Банк	3277	Москва и обл.	1864130	2923358	-1059228	-36.23
496	2	ЕвроситиБанк	1869	Ставропольский край	1849484	1683348	166136	9.87
497	12	Платежный Центр	3166	Новосибирская обл.	1829203	1609037	220166	13.68
498	-60	Финансовый Стандарт	1053	Москва и обл.	1804634	2159302	-354668	-16.43
499	-73	Транспортный	3174	Москва и обл.	1793864	2232743	-438879	-19.66
500	-216	Русский Ипотечный Банк	1968	Москва и обл.	1783439	4448664	-2665225	-59.91
501	-10	Гагаринский	606	Москва и обл.	1758287	1721649	36638	2.13
502	2	ИРС	272	Москва и обл.	1748584	1657759	90825	5.48
503	22	Крокус-Банк	2682	Москва и обл.	1721297	1456312	264985	18.2
504	-7	Московско-Парижский Банк	2646	Москва и обл.	1721115	1685297	35818	2.13
505	-26	НБК-Банк	3283	Москва и обл.	1720372	1784561	-64189	-3.6
506	-48	ФорБанк	2063	Алтайский край	1717966	1937037	-219071	-11.31
507		Транснациональный Банк	2108	Москва и обл.	1706171			
508	3	Региональный Кредитный Банк	1608	Калининградская обл.	1700425	1596831	103594	6.49
509	13	Современные Стандарты Бизнеса	3397	Москва и обл.	1698853	1469984	228869	15.57
510	-9	Стелла-Банк	2948	Ростовская обл.	1670509	1671470	-961	-0.06
511	65	Банк БФТ	2273	Москва и обл.	1670161	1224507	445654	36.39
512	-12	Объединенный Банк Развития	3345	Москва и обл.	1658325	1680263	-21938	-1.31
513	55	Орловский Социальный Банк	2921	Орловская обл.	1655128	1256984	398144	31.67
514	-46	Агророс	2860	Саратовская обл.	1647750	1843323	-195573	-10.61
515	-100	Форус Банк	3457	Нижегородская обл.	1645606	2317895	-672289	-29
516	-43	Межтрастбанк	2493	Москва и обл.	1640964	1801889	-160925	-8.93
517	11	Тамбовкредитпромбанк	1312	Тамбовская обл.	1640108	1449460	190648	13.15
518	-31	Выборг-Банк	720	Санкт-Петербург и обл.	1614094	1743762	-129668	-7.44
519	-29	Финансовый Капитал	3288	Санкт-Петербург и обл.	1608519	1735732	-127213	-7.33
520	-21	Констанс-Банк	2228	Санкт-Петербург и обл.	1599014	1682225	-83211	-4.95
521	-25	Софрино	2972	Москва и обл.	1589342	1693406	-104064	-6.15
522	2	Холдинг-Кредит	3030	Москва и обл.	1588636	1461520	127116	8.7
523	7	Живаго-Банк	2065	Рязанская обл.	1587202	1439875	147327	10.23
524		Новый Символ	370	Москва и обл.	1583929			
525	27	Бум-Банк	1137	Кабардино-Балкария	1582614	1309683	272931	20.84
526	-124	Нацпромбанк	2360	Москва и обл.	1582109	2445630	-863521	-35.31
527	-25	Уссури	596	Хабаровский край	1581361	1667655	-86294	-5.17
528	5	Эксперт Банк	2949	Омская обл.	1575819	1431554	144265	10.08
529	-65	Регион	233	Ярославская обл.	1569670	1898441	-328771	-17.32
530	-46	Пермь	875	Пермская обл.	1566706	1755351	-188645	-10.75
531	1	Зенит Сочи	232	Краснодарский край	1562441	1438228	124213	8.64
532	-5	Синко-Банк	2838	Москва и обл.	1550816	1452278	98538	6.79
533	-27	Торгово-Строительный Банк	1250	Москва и обл.	1543094	1647201	-104107	-6.32
534	-18	Россита-Банк	3257	Москва и обл.	1529315	1533532	-4217	-0.27
535	-42	Уральский Трастовый Банк	2523	Удмуртия	1524631	1710295	-185664	-10.86
536	4	Татагропромбанк	728	Татарстан	1515136	1395692	119444	8.56
537		Рост	2589	Москва и обл.	1511652			
538	-19	Донхлеббанк	2285	Ростовская обл.	1501948	1488875	13073	0.88
539	-50	Яринтербанк	2564	Ярославская обл.	1491976	1740470	-248494	-14.28
540	3	Вологжанин	1896	Вологодская обл.	1491582	1369524	122058	8.91
541	-20	Интеркредит	3047	Москва и обл.	1485049	1473250	11799	0.8
542	-54	Межрегионбанк	1059	Москва и обл.	1484804	1742705	-257901	-14.8
543	72	Банк Экономический Союз	2798	Москва и обл.	1480524	1057378	423146	40.02
544	-6	КОР	2148	Волгоградская обл.	1461570	1401536	60034	4.28
545		Национальный Банк Взаимного Кредита	3214	Москва и обл.	1457531			
546	20	Газнефтьбанк	3223	Саратовская обл.	1443258	1262069	181189	14.36
547		Кроссинвестбанк	2849	Москва и обл.	1434601			
548	1	Тандем	1951	Москва и обл.	1420390	1331440	88950	6.68
549	37	Эсидбанк	1991	Дагестан	1399275	1168309	230966	19.77
550	-103	Викинг	2	Санкт-Петербург и обл.	1396303	2024456	-628153	-31.03
551	-33	Саратов	330	Саратовская обл.	1392977	1509436	-116459	-7.72
552	10	Милбанк	3256	Москва и обл.	1392393	1269279	123114	9.7
553	-86	Спецсетьстройбанк	3062	Москва и обл.	1392192	1858154	-465962	-25.08
554	0	Таатта	1249	Саха (Якутия)	1392074	1298145	93929	7.24
555	-42	Соколовский	2830	Москва и обл.	1372923	1557213	-184290	-11.83
556	-64	Владпромбанк	870	Владимирская обл.	1372872	1721259	-348387	-20.24
557	45	Траст Капитал Банк	2741	Москва и обл.	1369825	1097437	272388	24.82
558	38	Юнистрим	3467	Москва и обл.	1367724	1112691	255033	22.92
559	-98	Метрополь	1639	Москва и обл.	1363300	1926953	-563653	-29.25
560	0	Сервис-Резерв	2034	Москва и обл.	1358717	1279231	79486	6.21
561	34	Костромаселькомбанк	1115	Костромская обл.	1353245	1114655	238590	21.4
562	20	Кузнецкий	609	Пензенская обл.	1347820	1180258	167562	14.2
563	0	Единственный	3187	Москва и обл.	1342996	1264928	78068	6.17
564	-9	Братский АНКБ	1144	Иркутская обл.	1333030	1293265	39765	3.07
565	-21	Уралфинанс	1370	Свердловская обл.	1316306	1369509	-53203	-3.88
566	103	Еврокоммерц	1777	Москва и обл.	1311172	835245	475927	56.98
567	-53	Банк РМП	2574	Москва и обл.	1307492	1547542	-240050	-15.51
568	-45	Радиотехбанк	1166	Нижегородская обл.	1305576	1467834	-162258	-11.05
569	-24	Кубанский Универсальный Банк	2898	Краснодарский край	1298109	1357231	-59122	-4.36
570	11	Супербанк	1338	Амурская обл.	1296742	1180591	116151	9.84
571	51	Златкомбанк	568	Москва и обл.	1288448	1021593	266855	26.12
572	54	Тихоокеанский Внешторгбанк	1378	Сахалинская обл.	1282383	1010461	271922	26.91
573	81	Профессионал Банк	2471	Москва и обл.	1265081	890495	374586	42.06
574	66	Йошкар-Ола	2802	Марий Эл	1264353	953284	311069	32.63
575	70	Агросоюз	1459	Оренбургская обл.	1260488	925915	334573	36.13
576	-25	Спиритбанк	2053	Тульская обл.	1257955	1316790	-58835	-4.47
577	-43	Интеркоопбанк	2803	Москва и обл.	1250154	1430931	-180777	-12.63
578	-3	Кросна-Банк	2607	Москва и обл.	1244967	1225694	19273	1.57
579	-32	Бенифит-Банк	3229	Москва и обл.	1238991	1342647	-103656	-7.72
580	-11	Новопокровский	467	Краснодарский край	1237851	1252211	-14360	-1.15
581	65	Аксонбанк	680	Костромская обл.	1232200	922459	309741	33.58
582	-46	Клиентский	2324	Москва и обл.	1224487	1418992	-194505	-13.71
583	-76	Вестерн Юнион ДП Восток	2726	Москва и обл.	1222257	1636800	-414543	-25.33
584	1	Уральский Межрегиональный Банк	1441	Свердловская обл.	1216735	1168836	47899	4.1
585		Липецкий Областной Банк	1794	Липецкая обл.	1213502			
586	3	Борский Коммерческий Банк	1303	Нижегородская обл.	1210343	1158251	52092	4.5
587	-31	Еврокредит	2957	Москва и обл.	1210048	1286419	-76371	-5.94
588	47	Сембанк	2606	Москва и обл.	1209386	981098	228288	23.27
589	-36	БСТ-Банк	2883	Кемеровская обл.	1206234	1308447	-102213	-7.81
590	-2	Лето Банк	650	Брянская обл.	1202020	1161137	40883	3.52
591	-11	Нерюнгрибанк	825	Саха (Якутия)	1190845	1199581	-8736	-0.73
592	17	Владбизнесбанк	903	Владимирская обл.	1190151	1084078	106073	9.78
593	-20	Дом-Банк	3209	Москва и обл.	1189399	1235185	-45786	-3.71
594	19	Нальчик	695	Кабардино-Балкария	1186936	1063357	123579	11.62
595	-11	РЕСО Кредит	3450	Москва и обл.	1185829	1171753	14076	1.2
596	7	Газстройбанк	2919	Москва и обл.	1183482	1097128	86354	7.87
597		Богородский Муниципальный Банк	2992	Москва и обл.	1181023			
598	-133	Санкт-Петербургский Банк Инвестиций	3468	Санкт-Петербург и обл.	1170881	1882836	-711955	-37.81
599	-127	Севзапинвестпромбанк	2152	Санкт-Петербург и обл.	1165839	1810138	-644299	-35.59
600	4	Донбанк	2984	Ростовская обл.	1153303	1094536	58767	5.37
601	9	Объединенный Резервный Банк	937	Москва и обл.	1151228	1080806	70422	6.52
602	16	Новация	840	Адыгея	1145140	1044921	100219	9.59
603	-20	Иваново	1763	Ивановская обл.	1141329	1178199	-36870	-3.13
604	-5	РСКБ	2050	Москва и обл.	1137643	1098458	39185	3.57
605	91	МФБанк	3163	Москва и обл.	1132776	732921	399855	54.56
606	101	Ренессанс	1939	Москва и обл.	1129258	708976	420282	59.28
607	31	Инвестсоцбанк	3010	Москва и обл.	1128509	971946	156563	16.11
608	-2	Ваш Личный Банк	1222	Иркутская обл.	1127303	1087715	39588	3.64
609	5	Старооскольский Агропромбанк	1050	Белгородская обл.	1126943	1061953	64990	6.12
610	60	Навигатор	2469	Москва и обл.	1123773	833819	289954	34.77
611		Интеркапитал-Банк	2706	Мордовия	1119594			
612	-18	Ринвестбанк	3262	Рязанская обл.	1118653	1115234	3419	0.31
613	59	Михайловский ПЖСБ	2961	Волгоградская обл.	1110401	823335	287066	34.87
614	-44	Нарат	1902	Саратовская обл.	1106902	1250789	-143887	-11.5
615	36	Эргобанк	2856	Москва и обл.	1103702	895152	208550	23.3
616	37	Мультибанк	2235	Москва и обл.	1102785	891937	210848	23.64
617	-5	Венец	524	Ульяновская обл.	1095169	1063738	31431	2.95
618	3	Банк Город	2644	Коми	1095064	1022385	72679	7.11
619	-41	Инвестиционный Союз	637	Москва и обл.	1089384	1206386	-117002	-9.7
620	47	Новокиб	1747	Кемеровская обл.	1089323	846315	243008	28.71
621	-84	Трастовый Республиканский Банк	3404	Москва и обл.	1082998	1406850	-323852	-23.02
622	-15	Новый Кредитный Союз	3139	Москва и обл.	1077065	1085760	-8695	-0.8
623	-36	Приско Капитал Банк	2537	Москва и обл.	1054692	1167763	-113071	-9.68
624	-63	Крыловский	456	Краснодарский край	1050374	1272316	-221942	-17.44
625	-20	Башпромбанк	1006	Башкортостан	1049571	1093409	-43838	-4.01
626		Нейва	1293	Свердловская обл.	1045079			
627	14	Объединенный Банк Республики	1016	Чувашия	1040541	941557	98984	10.51
628	151	Резерв	2364	Челябинская обл.	1034623	460907	573716	124.48
629	53	Северный Кредит	2398	Вологодская обл.	1031975	777040	254935	32.81
630		Далетбанк	3049	Москва и обл.	1022441			
631		Динамичные Системы	3439	Москва и обл.	1012888			
632	29	Спутник	1071	Оренбургская обл.	1011571	867323	144248	16.63
633	-167	Финтрастбанк	3104	Москва и обл.	1010715	1875985	-865270	-46.12
634	-44	Сберинвестбанк	1743	Свердловская обл.	1008063	1136844	-128781	-11.33
635	-34	Банк Расчетов и Сбережений	2617	Москва и обл.	1007933	1097807	-89874	-8.19
636	-38	Ноосфера	2650	Республика Алтай	1001008	1100617	-99609	-9.05
637	0	Пурпе	709	Тюменская обл.	999816	971981	27835	2.86
638	213	Национальный Банк Сбережений	1949	Ивановская обл.	997559	270969	726590	268.15
639	138	Инбанк	1829	Москва и обл.	994959	463010	531949	114.89
640	-63	Контраст-Банк	2857	Москва и обл.	992026	1216149	-224123	-18.43
641	11	Сибэс	208	Омская обл.	983515	893065	90450	10.13
642	43	Мой Банк. Новосибирск	2787	Новосибирская обл.	972822	770096	202726	26.32
643	19	Приобье	537	Тюменская обл.	965887	862272	103615	12.02
644	50	Вологдабанк	992	Вологодская обл.	963727	734877	228850	31.14
645	-13	МФТ-Банк	3356	Москва и обл.	962397	986858	-24461	-2.48
646	25	Сетевая Расчетная Палата	3332	Татарстан	958672	833227	125445	15.06
647	-5	Столичный Кредит	2853	Москва и обл.	954807	937750	17057	1.82
648		Западный	2598	Москва и обл.	953326			
649		Кредитимпэкс Банк	2037	Москва и обл.	947641			
650	30	Русский Национальный Банк	469	Ростовская обл.	945894	790554	155340	19.65
651	52	РТС-Банк	3401	Самарская обл.	939175	715981	223194	31.17
652	-81	Мега Банк	2220	Тюменская обл.	932263	1249717	-317454	-25.4
653	12	Гринкомбанк	1184	Иркутская обл.	928276	851275	77001	9.05
654	64	Новый Промышленный Банк	930	Москва и обл.	922462	688912	233550	33.9
655	67	Русский Элитарный Банк	3231	Москва и обл.	910980	651913	259067	39.74
656	4	Регионфинансбанк	3357	Москва и обл.	909055	878179	30876	3.52
657	154	Банк МБФИ	2073	Москва и обл.	901488	379101	522387	137.8
658		Жилстройбанк	2769	Москва и обл.	900644			
659	-40	Геленджик-Банк	790	Краснодарский край	899113	1043028	-143915	-13.8
660		Соцэкономбанк	2917	Москва и обл.	899017			
661		Новый Век	3417	Москва и обл.	898558			
662	70	Национальный Корпоративный Банк	3422	Москва и обл.	897417	629772	267645	42.5
663	-30	Акрополь	3027	Москва и обл.	896910	986475	-89565	-9.08
664	-28	Канский	860	Красноярский край	894790	972355	-77565	-7.98
665	25	Бумеранг	1002	Вологодская обл.	894322	752397	141925	18.86
666	-107	Москва-Сити	3247	Москва и обл.	892058	1281068	-389010	-30.37
667	1	Крона-Банк	2499	Иркутская обл.	885455	838877	46578	5.55
668	-120	Синергия	2884	Саратовская обл.	877955	1338496	-460541	-34.41
669	15	Тексбанк	2756	Карачаево-Черкесия	877182	773704	103478	13.37
670	55	Кредит Экспресс	3186	Ростовская обл.	876452	646283	230169	35.61
671	-42	Местный Кредит	3370	Москва и обл.	863043	998290	-135247	-13.55
672	5	Удмуртский Пенсионный Банк	1764	Удмуртия	852647	792173	60474	7.63
673		Банк Долгосрочного Кредитования	3391	Москва и обл.	852588			
674	14	УИК-Банк	1300	Челябинская обл.	848985	759532	89453	11.78
675	36	Калуга	1151	Калужская обл.	845827	699511	146316	20.92
676	26	Стройиндбанк	155	Москва и обл.	844922	716773	128149	17.88
677	-20	Холмск	503	Сахалинская обл.	843668	889591	-45923	-5.16
678	-78	Евроазиатский Инвестиционный Банк	2897	Москва и обл.	842584	1098332	-255748	-23.29
679	-88	Спецстройбанк	236	Москва и обл.	841165	1134917	-293752	-25.88
680	26	Эльбин	2267	Дагестан	836163	711241	124922	17.56
681	16	Элита	1399	Калужская обл.	832779	732648	100131	13.67
682	13	Великие Луки Банк	598	Псковская обл.	829925	734862	95063	12.94
683	-126	Сельмашбанк	106	Ростовская обл.	824517	1284190	-459673	-35.79
684	-41	Алтынбанк	2070	Татарстан	816770	929699	-112929	-12.15
685	-237	Центр Межбанковских Расчетов	3400	Москва и обл.	816042	2023074	-1207032	-59.66
686	-27	Охотный Ряд	3375	Москва и обл.	811882	881158	-69276	-7.86
687	-71	Проинвестбанк	784	Пермская обл.	809982	1053834	-243852	-23.14
688	-30	Балаково-Банк	444	Саратовская обл.	809850	881441	-71591	-8.12
689	-117	Одинбанк	3197	Москва и обл.	803101	1249601	-446500	-35.73
