Позиция в рейтинге	Изменение позиции в рейтинге	Название банка	Номер лицензии	Регион регистрации	Декабрь, 2011, тыс. рублей	Январь, 2011, тыс. рублей	Изменение, тыс. рублей	Изменение, %
1	0	Сбербанк России	1481	Москва и обл.	10414994686	9145192910	1269801776	13.88
2	0	ВТБ	1000	Санкт-Петербург и обл.	3980335738	2822169844	1158165894	41.04
3	0	Газпромбанк	354	Москва и обл.	2359784575	1874115343	485669232	25.91
4	0	Россельхозбанк	3349	Москва и обл.	1385434005	1080160552	305273453	28.26
5	1	ВТБ 24	1623	Москва и обл.	1249690887	937768778	311922109	33.26
6	-1	Банк Москвы	2748	Москва и обл.	1222865312	954232472	268632840	28.15
7	0	Альфа-Банк	1326	Москва и обл.	964457258	880202924	84254334	9.57
8	0	ЮниКредит Банк	1	Москва и обл.	844319437	684030299	160289138	23.43
9	2	Росбанк	2272	Москва и обл.	648554614	472042022	176512592	37.39
10	-1	Райффайзенбанк	3292	Москва и обл.	611390089	509652091	101737998	19.96
11	-1	Промсвязьбанк	3251	Москва и обл.	555508092	504501914	51006178	10.11
12	3	ФК Открытие	2209	Москва и обл.	482388866	382433139	99955727	26.14
13	1	Транскредитбанк	2142	Москва и обл.	477166819	389314178	87852641	22.57
14	-2	Банк Уралсиб	2275	Москва и обл.	450314106	434868594	15445512	3.55
15	-2	МДМ Банк	323	Новосибирская обл.	380696204	413077739	-32381535	-7.84
16	0	Банк «Санкт-Петербург»	436	Санкт-Петербург и обл.	330922241	284066227	46856014	16.49
17	3	Ак Барс	2590	Татарстан	297806733	247173561	50633172	20.48
18	0	Россия	328	Санкт-Петербург и обл.	292750873	261075088	31675785	12.13
19	0	Ситибанк	2557	Москва и обл.	284517825	253826123	30691702	12.09
20	1	Нордеа Банк	3016	Москва и обл.	253436909	193454562	59982347	31.01
21	13	ИНГ Банк	2495	Москва и обл.	230226362	122812094	107414268	87.46
22	4	Московский Кредитный Банк	1978	Москва и обл.	228051882	168402759	59649123	35.42
23	4	Зенит	3255	Москва и обл.	219457967	165994490	53463477	32.21
24	1	Ханты-Мансийский банк Открытие	1971	Тюменская обл.	217083159	170270566	46812593	27.49
25	-2	Петрокоммерц	1776	Москва и обл.	214253293	183950520	30302773	16.47
26	-4	Связь-Банк	1470	Москва и обл.	210291267	184396769	25894498	14.04
27	-3	Возрождение	1439	Москва и обл.	187772455	175459419	12313036	7.02
28	2	Русский Стандарт	2289	Москва и обл.	178085397	146956376	31129021	21.18
29	3	Банк «Открытие»	2179	Москва и обл.	173553413	137479910	36073503	26.24
30	-2	Национальный Банк «Траст»	3279	Москва и обл.	166718413	163242584	3475829	2.13
31	7	Глобэкс	1942	Москва и обл.	163423372	112012705	51410667	45.9
32	5	Хоум Кредит Банк	316	Москва и обл.	153330348	119704304	33626044	28.09
33	-4	МТС Банк	2268	Москва и обл.	142744674	162350505	-19605831	-12.08
34	21	Национальный Расчетный Депозитарий	3294	Москва и обл.	141205447	75494059	65711388	87.04
35	6	Восточный Экспресс Банк	1460	Амурская обл.	130306102	99900786	30405316	30.44
36	25	Дойче Банк	3328	Москва и обл.	129964744	69629157	60335587	86.65
37	2	Московский Индустриальный Банк	912	Москва и обл.	128639609	108812344	19827265	18.22
38	2	ОТП Банк	2766	Москва и обл.	122014462	106094519	15919943	15.01
39	-4	Абсолют Банк	2306	Москва и обл.	118468517	120917242	-2448725	-2.03
40	3	Бинбанк	2562	Москва и обл.	116042846	98185640	17857206	18.19
41	-8	Национальный Клиринговый Центр	3466	Москва и обл.	114248177	124948174	-10699997	-8.56
42	10	Транскапиталбанк (ТКБ)	2210	Москва и обл.	108439036	78928045	29510991	37.39
43	1	Русфинанс Банк	1792	Самарская обл.	104632492	93919356	10713136	11.41
44	1	МСП Банк	3340	Москва и обл.	100604834	90501334	10103500	11.16
45	12	Уральский Банк Реконструкции и Развития	429	Свердловская обл.	99314774	72963477	26351297	36.12
46	1	СКБ-Банк	705	Свердловская обл.	98842450	87676982	11165468	12.73
47	16	Инвестторгбанк	2763	Москва и обл.	98373759	65734309	32639450	49.65
48	19	БНП Париба Банк	3407	Москва и обл.	98117101	62008853	36108248	58.23
49	-7	Росгосстрах Банк	3073	Москва и обл.	97473527	98649321	-1175794	-1.19
50	-4	Кредит Европа Банк	3311	Москва и обл.	95802569	89337320	6465249	7.24
51	8	СМП Банк	3368	Москва и обл.	93085267	71555041	21530226	30.09
52	-3	Юниаструм Банк	2771	Москва и обл.	91849176	84919775	6929401	8.16
53	-2	Пробизнесбанк	2412	Москва и обл.	91358150	81735214	9622936	11.77
54	-6	Банк Интеза	2216	Москва и обл.	88826623	86681068	2145555	2.48
55	7	Внешпромбанк	3261	Москва и обл.	84240694	69080449	15160245	21.95
56	9	Новикомбанк	2546	Москва и обл.	83173896	65275597	17898299	27.42
57	-3	РосЕвроБанк	3137	Москва и обл.	82931660	75522018	7409642	9.81
58	-5	Союз	2307	Москва и обл.	82715580	75981011	6734569	8.86
59	-23	КИТ Финанс Инвестиционный Банк	1911	Санкт-Петербург и обл.	82406665	120190459	-37783794	-31.44
60	10	Авангард	2879	Москва и обл.	75968475	60283261	15685214	26.02
61	-5	Балтийский Банк	128	Москва и обл.	75737324	74223760	1513564	2.04
62	4	Татфондбанк	3058	Татарстан	74521249	64280168	10241081	15.93
63	-13	ЦентроКредит	121	Москва и обл.	74425905	82662448	-8236543	-9.96
64	-6	Мастер-Банк	2176	Москва и обл.	74354047	72291248	2062799	2.85
65	4	Всероссийский Банк Развития Регионов	3287	Москва и обл.	73782496	60928895	12853601	21.1
66	27	Еврофинанс Моснарбанк	2402	Москва и обл.	73001932	36560721	36441211	99.67
67	-3	Запсибкомбанк	918	Тюменская обл.	72861738	65347358	7514380	11.5
68	-8	Собинбанк	1317	Москва и обл.	71625935	69721374	1904561	2.73
69		ДельтаКредит	3338	Москва и обл.	64598532			
70	11	Пересвет	2110	Москва и обл.	63964329	46845437	17118892	36.54
71	20	Эйч-Эс-Би-Си Банк (HSBC)	3290	Москва и обл.	63554143	37023451	26530692	71.66
72	18	Российский Капитал	2312	Москва и обл.	61575424	37877083	23698341	62.57
73	6	Ренессанс Кредит	3354	Москва и обл.	60923438	47814743	13108695	27.42
74	6	Совкомбанк	963	Костромская обл.	59223732	47286358	11937374	25.24
75	0	Локо-Банк	2707	Москва и обл.	58969279	51306437	7662842	14.94
76	2	Балтинвестбанк	3176	Санкт-Петербург и обл.	58574525	50442205	8132320	16.12
77	6	Азиатско-Тихоокеанский Банк	1810	Амурская обл.	56262332	43856432	12405900	28.29
78	-1	Центр-инвест	2225	Ростовская обл.	56127713	50680942	5446771	10.75
79	-3	Фондсервисбанк	2989	Москва и обл.	55195195	50694888	4500307	8.88
80	-8	Международный Банк Санкт-Петербурга (МБСП)	197	Санкт-Петербург и обл.	54678761	52805630	1873131	3.55
81	-8	Металлинвестбанк	2440	Москва и обл.	52771540	52570785	200755	0.38
82	53	Саровбизнесбанк	2048	Нижегородская обл.	52664086	19306420	33357666	172.78
83	-9	Меткомбанк (Каменск-Уральский)	2443	Свердловская обл.	48693048	51367609	-2674561	-5.21
84	-13	Королевский Банк Шотландии	2594	Москва и обл.	47298059	53399149	-6101090	-11.43
85	2	Банк Сберегательно-кредитного сервиса	3224	Москва и обл.	47215838	40415249	6800589	16.83
86	10	Креди Агриколь КИБ	1680	Санкт-Петербург и обл.	46583782	32778474	13805308	42.12
87	-19	Национальный Резервный Банк	2170	Москва и обл.	46267241	61987684	-15720443	-25.36
88	-4	Сургутнефтегазбанк	588	Тюменская обл.	44386621	42727933	1658688	3.88
89	-4	СБ Банк (Судостроительный банк)	2999	Москва и обл.	41292579	41028660	263919	0.64
90	-2	Инвестбанк	107	Москва и обл.	40987354	40095628	891726	2.22
91	1	Национальный Стандарт	3421	Москва и обл.	40768639	36860804	3907835	10.6
92	3	Национальный Торговый Банк	3087	Самарская обл.	37888646	32810446	5078200	15.48
93	5	Бинбанк кредитные карты	2827	Москва и обл.	37544041	31954003	5590038	17.49
94	0	Первобанк	3461	Самарская обл.	37078469	34178629	2899840	8.48
95	2	Международный Финансовый Клуб	2618	Москва и обл.	37025383	32349045	4676338	14.46
96	3	Нота-Банк	2913	Москва и обл.	36408560	31866656	4541904	14.25
97	37	Стройкредит	18	Москва и обл.	33745345	19331673	14413672	74.56
98	5	Дальневосточный Банк	843	Приморский край	33062344	28421150	4641194	16.33
99	1	Таврический	2304	Санкт-Петербург и обл.	32802299	30434874	2367425	7.78
100	75	Связной Банк	1961	Москва и обл.	32147117	13219557	18927560	143.18
101	-15	Коммерцбанк (Евразия)	3333	Москва и обл.	32126887	40706309	-8579422	-21.08
102	16	Экспресс-Волга	3085	Саратовская обл.	30685914	23627043	7058871	29.88
103	6	Челябинвестбанк	493	Челябинская обл.	30610026	27407673	3202353	11.68
104	-3	Челиндбанк	485	Челябинская обл.	30222954	29712566	510388	1.72
105	3	Современный Коммерческий Банк (бывш. ДжиИ Мани Банк)	3316	Москва и обл.	30049814	27672430	2377384	8.59
106	1	НС Банк	3124	Москва и обл.	29539298	27724156	1815142	6.55
